date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
11/27/21,2022,0,,CLE,ORL,1426.765781,1304.177007,0.782675064,0.217324936,1431.286451,1299.656337,,,,,,,1422.477776,1276.060174,0.84628743,0.15371257,105,92,4,0,2
11/27/21,2022,0,,HOU,CHO,1291.851367,1512.407054,0.33314955,0.66685045,1300.103446,1504.154975,,,,,,,1328.954541,1514.485146,0.441178361,0.558821639,146,143,19,23,21
11/27/21,2022,0,,DAL,WAS,1554.53814,1508.055961,0.699142784,0.300857216,1542.290306,1520.303795,,,,,,,1552.538024,1522.819314,0.721698856,0.278301144,114,120,66,30,48
11/27/21,2022,0,,UTA,NOP,1626.521165,1426.207153,0.849252003,0.150747997,1630.777763,1421.950555,,,,,,,1646.927587,1441.874937,0.873480087,0.126519913,127,105,66,7,37
11/28/21,2022,0,,LAC,GSW,1569.081574,1647.460823,0.531074659,0.468925341,1554.529669,1662.012728,,,,,,,1566.959095,1630.184963,0.547633475,0.452366525,90,105,85,13,49
11/28/21,2022,0,,IND,MIL,1532.272302,1610.857586,0.530779286,0.469220714,1515.822418,1627.30747,,,,,,,1583.866821,1641.972891,0.566620022,0.433379978,100,118,88,38,63
11/28/21,2022,0,,MEM,SAC,1442.528403,1440.54756,0.642687744,0.357312256,1455.914474,1427.161489,,,,,,,1490.314487,1434.922889,0.714740087,0.285259913,128,101,35,41,38
11/28/21,2022,0,,TOR,BOS,1494.39335,1498.248607,0.634936487,0.365063513,1478.385585,1514.256373,,,,,,,1525.039024,1556.34682,0.598468326,0.401531674,97,109,67,69,68
11/28/21,2022,0,,LAL,DET,1466.872879,1335.572526,0.791083993,0.208916007,1469.102781,1333.342624,,,,,,,1448.348865,1297.095078,0.804375094,0.195624906,110,106,8,7,8
11/29/21,2022,0,,PHI,ORL,1579.152999,1299.656337,0.898854254,0.101145746,1580.245055,1298.564281,,,,,,,1614.985667,1276.707485,0.923549997,0.076450003,101,96,23,2,13
11/29/21,2022,0,,MIA,DEN,1590.506913,1532.974211,0.712351276,0.287648724,1574.639376,1548.841747,,,,,,,1578.845104,1534.45862,0.691113112,0.308886888,111,120,72,14,43
11/29/21,2022,0,,CHI,CHO,1541.331447,1504.154975,0.687756442,0.312243558,1548.569132,1496.91729,,,,,,,1562.272593,1505.07147,0.715842969,0.284157031,133,119,64,59,62
11/29/21,2022,0,,HOU,OKC,1300.103446,1317.569055,0.616591598,0.383408402,1308.917139,1308.755362,,,,,,,1338.308527,1254.563057,0.736863957,0.263136043,102,89,1,0,1
11/29/21,2022,0,,MIN,IND,1491.891192,1515.822418,0.607755445,0.392244555,1495.464296,1512.249314,,,,,,,1516.706711,1567.258041,0.630125506,0.369874494,100,98,68,61,65
11/29/21,2022,0,,SAS,WAS,1431.681211,1520.303795,0.516367568,0.483632432,1445.721405,1506.263601,,,,,,,1466.345065,1531.210634,0.549701645,0.450298355,116,99,50,38,44
11/29/21,2022,0,,DAL,CLE,1542.290306,1431.286451,0.771118177,0.228881823,1514.03102,1459.545737,,,,,,,1554.506433,1429.11475,0.787631705,0.212368295,96,114,46,11,29
11/29/21,2022,0,,UTA,POR,1630.777763,1571.399682,0.714523053,0.285476947,1639.644713,1562.532732,,,,,,,1642.291197,1582.457444,0.753407075,0.246592925,129,107,88,8,48
11/29/21,2022,0,,LAC,NOP,1554.529669,1421.950555,0.792297963,0.207702037,1523.754192,1452.726031,,,,,,,1557.863374,1433.706074,0.733487777,0.266512223,104,123,48,38,43
11/30/21,2022,0,,BRK,NYK,1606.129913,1519.988554,0.744885071,0.255114929,1608.275734,1517.842733,,,,,,,1602.374364,1503.870488,0.755177831,0.244822169,112,110,71,24,48
11/30/21,2022,0,,TOR,MEM,1478.385585,1455.914474,0.669295489,0.330704511,1465.901148,1468.398911,,,,,,,1493.704599,1505.242553,0.624001497,0.375998503,91,98,50,54,52
11/30/21,2022,0,,PHO,GSW,1703.306052,1662.012728,0.692822856,0.307177144,1708.317498,1657.001282,,,,,,,1675.976986,1629.375218,0.688368269,0.311631731,104,96,94,5,50
11/30/21,2022,0,,SAC,LAL,1427.161489,1469.102781,0.58278406,0.41721594,1403.726866,1492.537404,,,,,,,1439.92123,1405.739051,0.663885892,0.336114108,92,117,21,32,27
11/30/21,2022,0,,POR,DET,1562.532732,1333.342624,0.869321236,0.130678764,1565.68356,1330.191795,,,,,,,1518.862214,1291.764677,0.829734777,0.170265223,110,92,14,5,10
12/1/21,2022,0,,ORL,DEN,1298.564281,1548.841747,0.296281868,0.703718132,1309.822413,1537.583615,,,,,,,1290.19156,1581.535112,0.23799041,0.76200959,108,103,21,2,12
12/1/21,2022,0,,WAS,MIN,1506.263601,1495.464296,0.654258709,0.345741291,1512.030603,1489.697294,,,,,,,1533.110662,1522.18544,0.641092444,0.358907556,115,107,62,57,60
12/1/21,2022,0,,IND,ATL,1512.249314,1573.863504,0.555017944,0.444982056,1505.84692,1580.265898,,,,,,,1562.734083,1602.80436,0.582662332,0.417337668,111,114,81,58,70
12/1/21,2022,0,,MIA,CLE,1574.639376,1459.545737,0.7752468,0.2247532,1537.713053,1496.472061,,,,,,,1530.621796,1443.888258,0.74448018,0.25551982,85,111,45,22,34
12/1/21,2022,0,,BOS,PHI,1514.256373,1580.245055,0.548790468,0.451209532,1517.807254,1576.694173,,,,,,,1578.574768,1602.647283,0.595609743,0.404390257,88,87,83,47,65
12/1/21,2022,0,,NOP,DAL,1452.726031,1514.03102,0.555457488,0.444542512,1426.451771,1540.305281,,,,,,,1447.899508,1541.624875,0.48701794,0.51298206,107,139,48,63,56
12/1/21,2022,0,,OKC,HOU,1308.755362,1308.917139,0.639850425,0.360149575,1299.959534,1317.712967,,,,,,,1232.984051,1355.931223,0.471338121,0.528661879,110,114,1,0,1
12/1/21,2022,0,,MIL,CHO,1627.30747,1496.91729,0.79021676,0.20978324,1629.019255,1495.205505,,,,,,,1621.906368,1494.832266,0.783677956,0.216322044,127,125,72,22,47
12/1/21,2022,0,,LAC,SAC,1523.754192,1403.726866,0.780156584,0.219843416,1505.32188,1422.159179,,,,,,,1459.241535,1420.298245,0.740042241,0.259957759,115,124,27,28,28
12/2/21,2022,0,,TOR,MIL,1465.901148,1629.019255,0.410152005,0.589847995,1473.758745,1621.161658,,,,,,,1485.394165,1606.425289,0.532110506,0.467889494,97,93,68,32,50
12/2/21,2022,0,,NYK,CHI,1517.842733,1548.569132,0.598392321,0.401607679,1509.829756,1556.582109,,,,,,,1514.69885,1575.03889,0.552347939,0.447652061,115,119,69,60,65
12/2/21,2022,0,,MEM,OKC,1468.398911,1299.959534,0.824228257,0.175771743,1480.732266,1287.62618,,,,,,,1510.020634,1263.536194,0.901515354,0.098484646,152,79,9,5,7
12/2/21,2022,0,,PHO,DET,1708.317498,1330.191795,0.940043835,0.059956165,1709.272578,1329.236716,,,,,,,1653.467381,1290.892207,0.937589791,0.062410209,114,103,30,0,15
12/2/21,2022,0,,POR,SAS,1565.68356,1445.721405,0.780092234,0.219907766,1523.284654,1488.120311,,,,,,,1540.720541,1480.572234,0.71959116,0.28040884,83,114,55,23,39
12/3/21,2022,0,,IND,MIA,1505.84692,1537.713053,0.596814614,0.403185386,1493.558532,1550.001441,,,,,,,1558.271957,1456.819803,0.766291906,0.233708094,104,113,53,44,49
12/3/21,2022,0,,WAS,CLE,1512.030603,1496.472061,0.66042942,0.33957058,1492.435792,1516.066872,,,,,,,1525.99495,1464.561759,0.714893545,0.285106455,101,116,48,55,52
12/3/21,2022,0,,ATL,PHI,1580.265898,1576.694173,0.644787997,0.355212003,1573.47191,1583.488162,,,,,,,1608.244099,1609.314955,0.644644695,0.355355305,96,98,87,26,57
12/3/21,2022,0,,BRK,MIN,1608.275734,1489.697294,0.778722751,0.221277249,1610.926615,1487.046412,,,,,,,1600.944195,1440.125493,0.812453712,0.187546288,110,105,58,16,37
12/3/21,2022,0,,HOU,ORL,1317.712967,1309.822413,0.650461399,0.349538601,1320.822428,1306.712952,,,,,,,1355.320953,1313.704038,0.687377627,0.312622373,118,116,3,0,2
12/3/21,2022,0,,DAL,NOP,1540.305281,1426.451771,0.774000505,0.225999495,1514.050904,1452.706147,,,,,,,1541.673453,1413.236716,0.784512133,0.215487867,91,107,40,20,30
12/3/21,2022,0,,UTA,BOS,1639.644713,1517.807254,0.781938518,0.218061482,1642.760716,1514.691251,,,,,,,1659.224355,1591.70143,0.77102448,0.22897552,137,130,90,12,51
12/3/21,2022,0,,GSW,PHO,1657.001282,1709.272578,0.568258283,0.431741717,1671.564953,1694.708907,,,,,,,1641.432035,1651.878323,0.676696881,0.323303119,118,96,94,4,49
12/3/21,2022,0,,LAL,LAC,1492.537404,1505.32188,0.622941651,0.377058349,1484.066976,1513.792308,,,,,,,1431.7971,1527.728032,0.494518438,0.505481562,115,119,42,73,58
12/4/21,2022,0,,NYK,DEN,1509.829756,1537.583615,0.602497482,0.397502518,1493.380791,1554.03258,,,,,,,1510.518382,1535.439366,0.604021803,0.395978197,99,113,60,40,50
12/4/21,2022,0,,MIL,MIA,1621.161658,1550.001441,0.728154114,0.271845886,1629.535224,1541.627874,,,,,,,1480.172327,1469.15334,0.707708424,0.292291576,124,102,40,18,29
12/4/21,2022,0,,BRK,CHI,1610.926615,1556.582109,0.708576067,0.291423933,1600.701467,1566.807258,,,,,,,1607.824705,1574.358829,0.613012744,0.386987256,107,111,83,19,51
12/4/21,2022,0,,DAL,MEM,1514.050904,1480.732266,0.682967672,0.317032328,1501.187686,1493.595483,,,,,,,1465.688268,1526.982808,0.487204911,0.512795089,90,97,49,69,59
12/4/21,2022,0,,GSW,SAS,1671.564953,1488.120311,0.836393975,0.163606025,1656.340738,1503.344526,,,,,,,1639.425103,1477.040348,0.772165067,0.227834933,107,112,72,10,41
12/4/21,2022,0,,POR,BOS,1523.284654,1514.691251,0.651380725,0.348619275,1493.611574,1544.364331,,,,,,,1517.449779,1550.530933,0.653270924,0.346729076,117,145,64,45,55
12/4/21,2022,0,,SAC,LAC,1422.159179,1513.792308,0.512038568,0.487961432,1428.981449,1506.970037,,,,,,,1439.820788,1530.071108,0.569284693,0.430715307,104,99,44,50,47
12/5/21,2022,0,,CLE,UTA,1516.066872,1642.760716,0.461659881,0.538340119,1512.412926,1646.414662,,,,,,,1489.11319,1659.69391,0.408030336,0.591969664,108,109,77,25,51
12/5/21,2022,0,,ATL,CHO,1573.47191,1495.205505,0.7361754,0.2638246,1563.871402,1504.806013,,,,,,,1579.774369,1317.017025,0.89282303,0.10717697,127,130,26,12,19
12/5/21,2022,0,,TOR,WAS,1473.758745,1492.435792,0.614941661,0.385058339,1482.172597,1484.02194,,,,,,,1496.22307,1508.951864,0.618518067,0.381481933,102,90,51,66,59
12/5/21,2022,0,,HOU,NOP,1320.822428,1452.706147,0.454244012,0.545755988,1332.446096,1441.082479,,,,,,,1348.73004,1437.120466,0.508060069,0.491939931,118,108,13,14,14
12/6/21,2022,0,,IND,WAS,1493.558532,1484.02194,0.652612646,0.347387354,1498.498179,1479.082294,,,,,,,1549.810585,1499.246385,0.757659786,0.242340214,116,110,60,53,57
12/6/21,2022,0,,DET,OKC,1329.236716,1287.62618,0.693211332,0.306788668,1312.019836,1304.843059,,,,,,,1280.866425,1269.169654,0.648252314,0.351747686,103,114,1,0,1
12/6/21,2022,0,,CHO,PHI,1504.806013,1583.488162,0.530640412,0.469359588,1498.769856,1589.524319,,,,,,,1329.818418,1604.235044,0.217972993,0.782027007,124,127,31,31,31
12/6/21,2022,0,,MIA,MEM,1541.627874,1493.595483,0.70101648,0.29898352,1520.215928,1515.00743,,,,,,,1524.570758,1514.063897,0.642419454,0.357580546,90,105,59,39,49
12/6/21,2022,0,,MIL,CLE,1629.535224,1512.412926,0.777275006,0.222724994,1632.981068,1508.967082,,,,,,,1633.201574,1492.288823,0.838944953,0.161055047,112,104,74,15,45
12/6/21,2022,0,,CHI,DEN,1566.807258,1554.03258,0.656826382,0.343173618,1574.132831,1546.707007,,,,,,,1503.61219,1542.75546,0.583249544,0.416750456,109,97,60,24,42
12/6/21,2022,0,,MIN,ATL,1487.046412,1563.871402,0.533302145,0.466697855,1475.079782,1575.838033,,,,,,,1510.037683,1598.895091,0.580539263,0.419460737,110,121,72,52,62
12/6/21,2022,0,,PHO,SAS,1694.708907,1503.344526,0.84253715,0.15746285,1696.324121,1501.729312,,,,,,,1644.703398,1489.659761,0.814498928,0.185501072,108,104,75,14,45
12/6/21,2022,0,,POR,LAC,1493.611574,1506.970037,0.622165245,0.377834755,1478.053926,1522.527685,,,,,,,1538.530811,1520.74277,0.658109202,0.341890798,90,102,63,68,66
12/6/21,2022,0,,GSW,ORL,1656.340738,1306.712952,0.930102544,0.069897456,1658.643078,1304.410612,,,,,,,1643.02045,1318.44874,0.921189814,0.078810186,126,95,35,0,18
12/7/21,2022,0,,DAL,BRK,1501.187686,1600.701467,0.500699726,0.499300274,1495.587067,1606.302086,,,,,,,1528.318144,1598.03494,0.549780603,0.450219397,99,102,75,27,51
12/7/21,2022,0,,SAS,NYK,1501.729312,1493.380791,0.651060547,0.348939453,1485.139572,1509.970531,,,,,,,1491.750429,1498.364551,0.570944148,0.429055852,109,121,48,48,48
12/7/21,2022,0,,LAL,BOS,1484.066976,1544.364331,0.556889287,0.443110713,1495.631278,1532.800029,,,,,,,1458.075457,1586.931807,0.45773616,0.54226384,117,102,59,43,51
12/8/21,2022,0,,CLE,CHI,1508.967082,1574.132831,0.549963215,0.450036785,1524.788971,1558.310942,,,,,,,1487.786225,1489.223142,0.635589887,0.364410113,115,92,46,40,43
12/8/21,2022,0,,DET,WAS,1312.019836,1479.082294,0.404670341,0.595329659,1307.725513,1483.376617,,,,,,,1283.504476,1499.27042,0.342470638,0.657529362,116,119,11,16,14
12/8/21,2022,0,,IND,NYK,1498.498179,1509.970531,0.624714131,0.375285869,1509.979606,1498.489104,,,,,,,1549.21017,1507.187135,0.752190434,0.247809566,122,102,62,53,58
12/8/21,2022,0,,CHO,PHI,1498.769856,1589.524319,0.513302258,0.486697742,1492.22885,1596.065324,,,,,,,1392.881846,1608.902113,0.337285826,0.662714174,106,110,48,41,45
12/8/21,2022,0,,MIA,MIL,1520.215928,1632.981068,0.481637749,0.518362251,1530.411344,1622.785651,,,,,,,1447.513053,1656.065934,0.3486877,0.6513123,113,104,69,34,52
12/8/21,2022,0,,TOR,OKC,1482.172597,1304.843059,0.831519839,0.168480161,1473.534191,1313.481465,,,,,,,1495.842498,1286.464673,0.852799085,0.147200915,109,110,11,6,9
12/8/21,2022,0,,NOP,DEN,1441.082479,1546.707007,0.491906361,0.508093639,1433.509001,1554.280486,,,,,,,1434.325322,1500.182981,0.542384248,0.457615752,114,120,36,36,36
12/8/21,2022,0,,HOU,BRK,1332.446096,1606.302086,0.26878504,0.73121496,1350.074301,1588.67388,,,,,,,1379.626929,1456.434242,0.590218666,0.409781334,114,104,20,3,12
12/8/21,2022,0,,MEM,DAL,1515.00743,1495.587067,0.665396948,0.334603052,1501.648473,1508.946024,,,,,,,1541.03021,1527.940515,0.70446449,0.29553551,96,104,65,50,58
12/8/21,2022,0,,MIN,UTA,1475.079782,1646.414662,0.398759491,0.601240509,1457.788336,1663.706108,,,,,,,1517.24383,1662.121286,0.440946318,0.559053682,104,136,82,35,59
12/8/21,2022,0,,GSW,POR,1658.643078,1478.053926,0.834132225,0.165867775,1661.45457,1475.242434,,,,,,,1647.863112,1461.716149,0.835251362,0.164748638,104,94,70,9,40
12/8/21,2022,0,,SAC,ORL,1428.981449,1304.410612,0.784609529,0.215390471,1433.230703,1300.161359,,,,,,,1445.68906,1315.019587,0.783681305,0.216318695,142,130,9,5,7
12/8/21,2022,0,,LAC,BOS,1522.527685,1532.800029,0.62633224,0.37366776,1526.425927,1528.901787,,,,,,,1513.178416,1566.866178,0.61561085,0.38438915,114,111,67,49,58
12/9/21,2022,0,,PHI,UTA,1596.065324,1663.706108,0.546434467,0.453565533,1576.420432,1683.351,,,,,,,1601.041794,1673.145085,0.533829952,0.466170048,96,118,92,14,53
12/9/21,2022,0,,MEM,LAL,1501.648473,1495.631278,0.648005591,0.351994409,1509.599904,1487.679847,,,,,,,1530.097162,1468.858696,0.665127061,0.334872939,108,95,50,63,57
12/9/21,2022,0,,SAS,DEN,1485.139572,1554.280486,0.54429338,0.45570662,1495.489462,1543.930596,,,,,,,1470.147873,1538.994752,0.610957144,0.389042856,123,111,52,30,41
12/10/21,2022,0,,IND,DAL,1509.979606,1508.946024,0.641434575,0.358565425,1518.109352,1500.816277,,,,,,,1558.827759,1548.63553,0.654657345,0.345342655,106,93,72,51,62
12/10/21,2022,0,,CHO,SAC,1492.22885,1433.230703,0.714076726,0.285923274,1494.279379,1431.180174,,,,,,,1249.618206,1435.584056,0.39567273,0.60432727,124,123,3,51,27
12/10/21,2022,0,,ATL,BRK,1575.838033,1588.67388,0.62287219,0.37712781,1563.679717,1600.832196,,,,,,,1603.835788,1600.518951,0.644650488,0.355349512,105,113,86,15,51
12/10/21,2022,0,,TOR,NYK,1473.534191,1498.489104,0.606349776,0.393650224,1477.686404,1494.336891,,,,,,,1484.796511,1499.854562,0.616101375,0.383898625,90,87,47,51,49
12/10/21,2022,0,,OKC,LAL,1313.481465,1487.679847,0.394814207,0.605185793,1300.849019,1500.312293,,,,,,,1291.077141,1447.220773,0.483915158,0.516084842,95,116,7,20,14
12/10/21,2022,0,,NOP,DET,1433.509001,1307.725513,0.785786885,0.214213115,1438.610585,1302.623929,,,,,,,1437.919617,1285.405713,0.808839381,0.191160619,109,93,6,4,5
12/10/21,2022,0,,MIN,CLE,1457.788336,1524.788971,0.547347611,0.452652389,1441.319035,1541.258272,,,,,,,1498.584035,1502.678788,0.639475415,0.360524585,106,123,51,64,58
12/10/21,2022,0,,HOU,MIL,1350.074301,1622.785651,0.270082026,0.729917974,1345.45472,1627.405233,,,,,,,1387.851167,1632.185138,0.301661486,0.698338514,114,123,51,4,28
12/10/21,2022,0,,PHO,BOS,1696.324121,1528.901787,0.82337846,0.17662154,1701.255688,1523.97022,,,,,,,1634.598891,1569.133922,0.726407039,0.273592961,111,90,86,17,52
12/11/21,2022,0,,LAC,ORL,1526.425927,1300.161359,0.867396167,0.132603833,1527.442133,1299.145153,,,,,,,1450.277656,1310.708672,0.795676406,0.204323594,106,104,9,10,10
12/11/21,2022,0,,WAS,UTA,1483.376617,1683.351,0.359968974,0.640031026,1470.596209,1696.131408,,,,,,,1515.773833,1687.232382,0.385945699,0.614054301,98,123,85,30,58
12/11/21,2022,0,,CLE,SAC,1541.258272,1431.180174,0.770176262,0.229823738,1546.319509,1426.118937,,,,,,,1518.153958,1441.35559,0.731195701,0.268804299,117,103,42,43,43
12/11/21,2022,0,,MIA,CHI,1530.411344,1558.310942,0.602296543,0.397703457,1545.239668,1543.482618,,,,,,,1454.239144,1520.823267,0.546381223,0.453618777,118,92,45,51,48
12/11/21,2022,0,,MEM,HOU,1509.599904,1345.45472,0.820618266,0.179381734,1512.091568,1342.963056,,,,,,,1488.713854,1414.908134,0.777495784,0.222504216,113,106,30,9,20
12/11/21,2022,0,,PHI,GSW,1576.420432,1661.45457,0.521524296,0.478475704,1585.62503,1652.249972,,,,,,,1589.641459,1648.192054,0.570250652,0.429749348,102,93,89,13,51
12/11/21,2022,0,,SAS,DEN,1495.489462,1543.930596,0.573659255,0.426340745,1479.378034,1560.042024,,,,,,,1495.09246,1526.750231,0.594299917,0.405700083,112,127,55,43,49
12/12/21,2022,0,,NYK,MIL,1494.336891,1627.405233,0.452554014,0.547445986,1482.465069,1639.277055,,,,,,,1498.350897,1651.161314,0.423333131,0.576666869,97,112,77,25,51
12/12/21,2022,0,,DET,BRK,1302.623929,1600.832196,0.242140751,0.757859249,1297.759984,1605.696141,,,,,,,1263.549887,1523.206579,0.28378715,0.71621285,104,116,10,3,7
12/12/21,2022,0,,SAS,NOP,1479.378034,1438.610585,0.692178238,0.307821762,1486.827781,1431.160837,,,,,,,1483.030436,1442.351256,0.634117686,0.365882314,112,97,35,35,35
12/12/21,2022,0,,OKC,DAL,1300.849019,1500.816277,0.359978423,0.640021577,1290.31073,1511.354567,,,,,,,1281.232584,1496.851958,0.348871174,0.651128826,84,103,10,15,13
12/12/21,2022,0,,POR,MIN,1475.242434,1441.319035,0.683720969,0.316279031,1464.464498,1452.096971,,,,,,,1510.169329,1492.230923,0.661501361,0.338498639,111,116,51,69,60
12/12/21,2022,0,,LAL,ORL,1500.312293,1299.145153,0.849879646,0.150120354,1503.127645,1296.329801,,,,,,,1455.017068,1309.82089,0.832493743,0.167506257,106,94,10,9,10
12/13/21,2022,0,,CLE,MIA,1546.319509,1545.239668,0.641495818,0.358504182,1553.624075,1537.935103,,,,,,,1525.903358,1457.32535,0.730776936,0.269223064,105,94,47,49,48
12/13/21,2022,0,,TOR,SAC,1477.686404,1426.118937,0.705264065,0.294735935,1487.185374,1416.619967,,,,,,,1490.28841,1435.244149,0.704274603,0.295725397,124,101,35,30,33
12/13/21,2022,0,,IND,GSW,1518.109352,1652.249972,0.45102523,0.54897477,1513.866646,1656.492678,,,,,,,1562.586955,1642.801119,0.531490664,0.468509336,100,102,86,30,58
12/13/21,2022,0,,ATL,HOU,1563.679717,1342.963056,0.863679557,0.136320443,1545.712648,1360.930125,,,,,,,1597.505291,1406.206316,0.845120029,0.154879971,126,132,49,5,27
12/13/21,2022,0,,BOS,MIL,1523.97022,1639.277055,0.477985935,0.522014065,1537.564651,1625.682624,,,,,,,1559.12475,1650.914638,0.548512348,0.451487652,117,103,86,37,62
12/13/21,2022,0,,MEM,PHI,1512.091568,1585.62503,0.538014906,0.461985094,1534.23904,1563.477558,,,,,,,1508.712004,1601.056639,0.51065073,0.48934927,126,91,72,33,53
12/13/21,2022,0,,DAL,CHO,1511.354567,1494.279379,0.662384595,0.337615405,1522.851966,1482.78198,,,,,,,1503.889553,1376.596542,0.739943602,0.260056398,120,96,26,39,33
12/13/21,2022,0,,DEN,WAS,1560.042024,1470.596209,0.748482975,0.251517025,1563.419909,1467.218325,,,,,,,1526.480492,1507.308265,0.717928399,0.282071601,113,107,58,25,42
12/13/21,2022,0,,LAC,PHO,1527.442133,1701.255688,0.395343631,0.604656369,1545.5103,1683.187521,,,,,,,1486.793606,1648.755724,0.406962594,0.593037406,111,95,75,26,51
12/14/21,2022,0,,NYK,GSW,1482.465069,1656.492678,0.395049115,0.604950885,1475.204381,1663.753367,,,,,,,1497.15892,1632.817911,0.510067569,0.489932431,96,105,74,13,44
12/14/21,2022,0,,BRK,TOR,1605.696141,1487.185374,0.778655618,0.221344382,1607.516873,1485.364641,,,,,,,1365.021234,1509.887919,0.489937356,0.510062644,131,129,25,34,30
12/14/21,2022,0,,POR,PHO,1464.464498,1683.187521,0.335497383,0.664502617,1460.588971,1687.063048,,,,,,,1518.697428,1637.834683,0.536154903,0.463845097,107,111,79,32,56
12/15/21,2022,0,,CLE,HOU,1553.624075,1360.930125,0.843549882,0.156450118,1559.829931,1354.724269,,,,,,,1529.155867,1411.894202,0.779026371,0.220973629,124,89,37,15,26
12/15/21,2022,0,,ORL,ATL,1296.329801,1545.712648,0.297356731,0.702643269,1290.148314,1551.894135,,,,,,,1306.089957,1582.05834,0.24687504,0.75312496,99,111,24,11,18
12/15/21,2022,0,,PHI,MIA,1563.477558,1537.935103,0.673197001,0.326802999,1552.944613,1548.468048,,,,,,,1564.505851,1404.634008,0.807476254,0.192523746,96,101,43,20,32
12/15/21,2022,0,,DAL,LAL,1522.851966,1503.127645,0.665786401,0.334213599,1514.619115,1511.360497,,,,,,,1515.4402,1422.888392,0.755686912,0.244313088,104,107,37,47,42
12/15/21,2022,0,,MIL,IND,1625.682624,1513.866646,0.771942237,0.228057763,1630.933707,1508.615562,,,,,,,1465.868141,1560.775931,0.498403148,0.501596852,114,99,56,41,49
12/15/21,2022,0,,OKC,NOP,1290.31073,1431.160837,0.441481378,0.558518622,1285.530637,1435.94093,,,,,,,1257.963128,1438.431737,0.393866401,0.606133599,110,113,4,5,5
12/15/21,2022,0,,SAS,CHO,1486.827781,1482.78198,0.645412791,0.354587209,1467.032944,1502.576817,,,,,,,1486.899067,1418.558954,0.724373178,0.275626822,115,131,31,37,34
12/15/21,2022,0,,DEN,MIN,1563.419909,1452.096971,0.771442199,0.228557801,1536.222622,1479.294259,,,,,,,1543.734236,1496.420908,0.751481456,0.248518544,107,124,59,28,44
12/15/21,2022,0,,SAC,WAS,1416.619967,1467.218325,0.570619396,0.429380604,1427.245162,1456.59313,,,,,,,1430.972319,1487.335767,0.540400978,0.459599022,119,105,34,33,34
12/15/21,2022,0,,UTA,LAC,1696.131408,1545.5103,0.808871033,0.191128967,1701.527796,1540.113912,,,,,,,1692.700526,1536.459841,0.832949122,0.167050878,124,103,88,10,49
12/15/21,2022,0,,POR,MEM,1460.588971,1534.23904,0.537848061,0.462151939,1449.185533,1545.642477,,,,,,,1511.424303,1552.697042,0.524246676,0.475753324,103,113,64,57,61
12/16/21,2022,0,,IND,DET,1508.615562,1297.759984,0.856857201,0.143142799,1510.847235,1295.528311,,,,,,,1557.395416,1266.319307,0.878392651,0.121607349,122,113,14,6,10
12/16/21,2022,0,,BRK,PHI,1607.516873,1552.944613,0.708846722,0.291153278,1612.561178,1547.900308,,,,,,,1380.93626,1581.031041,0.413421684,0.586578316,114,105,40,25,33
12/16/21,2022,0,,HOU,NYK,1354.724269,1475.204381,0.470560839,0.529439161,1343.378795,1486.549855,,,,,,,1391.037654,1491.663154,0.425218011,0.574781989,103,116,27,6,17
12/16/21,2022,0,,PHO,WAS,1687.063048,1456.59313,0.870155886,0.129844114,1690.427366,1453.228812,,,,,,,1650.872348,1481.741455,0.859795047,0.140204953,118,98,74,7,41
12/17/21,2022,0,,ORL,MIA,1290.148314,1548.468048,0.286721282,0.713278718,1284.86639,1553.749972,,,,,,,1033.632179,1470.148728,0.124991542,0.875008458,105,115,0,5,3
12/17/21,2022,0,,BOS,GSW,1537.564651,1663.753367,0.462382625,0.537617375,1531.836113,1669.481904,,,,,,,1598.104045,1652.784964,0.555550007,0.444449993,107,111,90,18,54
12/17/21,2022,0,,ATL,DEN,1551.894135,1536.222622,0.660575246,0.339424754,1529.720462,1558.396294,,,,,,,1571.798318,1538.608085,0.690682117,0.309317883,115,133,72,25,49
12/17/21,2022,0,,NOP,MIL,1435.94093,1630.933707,0.366601955,0.633398045,1444.611531,1622.263106,,,,,,,1447.504535,1498.257335,0.562299384,0.437700616,116,112,39,15,27
12/17/21,2022,0,,UTA,SAS,1701.527796,1467.032944,0.872751295,0.127248705,1690.012252,1478.548488,,,,,,,1697.762222,1475.512834,0.887897611,0.112102389,126,128,80,6,43
12/17/21,2022,0,,POR,CHO,1449.185533,1502.576817,0.566675838,0.433324162,1457.318101,1494.444249,,,,,,,1505.401926,1484.934835,0.671286859,0.328713141,125,116,48,62,55
12/17/21,2022,0,,MIN,LAL,1479.294259,1511.360497,0.596537407,0.403462593,1490.950644,1499.704112,,,,,,,1526.736637,1420.15532,0.767420018,0.232579982,110,92,39,55,47
12/17/21,2022,0,,SAC,MEM,1427.245162,1545.642477,0.473548852,0.526451148,1412.490598,1560.397041,,,,,,,1328.656889,1557.976944,0.316328234,0.683671766,105,124,25,21,23
12/18/21,2022,0,,DET,HOU,1295.528311,1343.378795,0.574490613,0.425509387,1283.857419,1355.049687,,,,,,,1262.302773,1350.511548,0.525862079,0.474137921,107,116,2,0,1
